Území;Institucionální sektor ;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;237.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;201.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;222.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;203.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;212.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;331.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2014;157.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2013;160.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;459.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;441.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;372.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;401.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;401.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;434.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;367.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2014;457.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2013;385.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2021;13716.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2020;11551.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2019;12188.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2018;12828.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2017;12340.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2016;13250.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2015;13362.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2014;13655.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Stavebnictví;2013;13879.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;17109.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;16025.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;16490.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;17297.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;19698.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;22853.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;20534.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2014;21344.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2013;21476.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2021;3475.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2020;3581.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2019;2994.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2018;3073.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2017;2736.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2016;2645.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2015;2537.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2014;2960.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Doprava a skladování;2013;2800.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2021;4379.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2020;5149.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2019;5065.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2018;5185.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2017;5487.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2016;7623.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2015;5868.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2014;5940.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2013;6383.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2021;4155.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2020;3375.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2019;3041.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2018;3057.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2017;2821.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2016;2443.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2015;2316.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2014;2301.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Informační a komunikační činnosti;2013;1641.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2021;2059.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2020;2155.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2019;1922.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2018;2217.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2017;2390.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2016;3188.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2015;3145.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2014;3676.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Peněžní zprostředkování;2013;6583.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2021;4648.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2020;3747.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2019;3350.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2018;3264.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2017;3309.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2016;3582.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2015;3322.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2014;3736.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2013;3520.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2021;13976.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2020;12727.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2019;12538.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2018;12354.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2017;11756.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2016;11997.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2015;11496.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2014;11772.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2013;11460.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2021;3202.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2020;3060.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2019;3005.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2018;2720.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2017;2463.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2016;2438.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2015;2447.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2014;2412.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Administrativní a podpůrné činnosti;2013;1941.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2021;1831.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2020;1856.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2019;1968.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2018;1557.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2017;1483.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2016;1527.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2015;1427.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2014;1537.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Vzdělávání;2013;1432.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2021;681.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2020;967.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2019;1016.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2018;1223.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2017;1295.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2016;1221.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2015;1544.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2014;1547.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Zdravotní a sociální péče;2013;1578.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2021;1809.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2020;1725.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2019;1655.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2018;1429.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2017;1241.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2016;1316.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2015;1177.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2014;1152.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Kulturní, zábavní a rekreační činnosti;2013;1213.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2021;4063.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2020;4716.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2019;4221.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2018;3908.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2017;4129.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2016;4093.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2015;3919.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2014;4056.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků;Osobní služby ;2013;5172.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2021;7.02
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2020;6.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2019;6.8
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2018;6.9732186276
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2017;7.195107688
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2016;7.873492014
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2015;7.5123059315
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2014;7.8054178711
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Celkem;2013;8.2106196875
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2021;5.82
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2020;3.86
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2019;3.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2018;5.9382422803
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2017;3.2258064516
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2016;6.0453400504
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2015;3.6363636364
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2014;6.1381074169
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Těžba a dobývání;2013;3.9119804401
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2021;6.68
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2020;6.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2019;6.76
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2018;6.8071456716
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2017;6.7654382753
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2016;7.1482733653
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2015;7.1535918245
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2014;7.2291059707
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Zpracovatelský průmysl;2013;6.7912430645
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;2.29
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;1.97
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;1.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;1.8937132133
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;1.7747858017
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;1.9232513835
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;3.0066309383
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2014;1.519109821
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2013;1.1148272018
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
