Stát,Roky,Odvětví ekonomické činnosti,Velkost zpravodajské jednotky,Ukazatel,value
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Náklady práce celkem,378.0494735741
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Přímé náklady celkem,276.915845748
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,245.4110475788
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,31.5047981692
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,2.1854026037
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,95.9724791099
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.5790297373
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.1773920673
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-3.7806756921
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Náklady práce celkem,420.1538717092
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Přímé náklady celkem,308.4254487587
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,272.4060598114
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,36.0193889473
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,2.5014602224
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,106.8801842123
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,4.0385615837
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.2124701936
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-4.9042532615
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Náklady práce celkem,469.701049983
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Přímé náklady celkem,337.5030175036
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,297.8575046303
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,39.6455128733
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,10.3416011242
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,115.3926428914
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,5.7859940742
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.2917143676
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,-2.613919978
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Náklady práce celkem,493.1445189118
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Přímé náklady celkem,353.9242648452
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,311.9080891347
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,42.0161757105
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,9.308714773
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,122.1663335245
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,5.7777320741
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.9516277438
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-1.9841540487
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Náklady práce celkem,516.1525026134
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Přímé náklady celkem,354.8796839831
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,317.8765142337
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,37.0031697494
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,12.7323289038
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,122.9617915301
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,6.188492883
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,19.5146962405
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-0.1244909271
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Náklady práce celkem,434.0905592607
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Přímé náklady celkem,319.9079241746
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,272.6627561656
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,47.245168009
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,1.3210109625
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,109.2174337779
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.1602329984
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.4695431198
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-0.9855857724
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Náklady práce celkem,341.6469979887
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Přímé náklady celkem,253.7783977728
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,219.4231099275
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,34.3552878453
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,0.2862080475
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,85.8708149837
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,2.5866261571
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.1302350861
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-2.0052840586
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Náklady práce celkem,372.1228260114
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Přímé náklady celkem,275.7288950936
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,235.57179851
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,40.1570965836
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,0.3906196931
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,93.7080694525
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,2.7983175582
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.2078139102
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-1.7108896962
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Náklady práce celkem,403.2402759655
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Přímé náklady celkem,297.8193146754
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,253.6927962884
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,44.1265183869
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,0.5024288078
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,101.5530231629
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,2.9175748747
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.2484496818
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-0.8005152371
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Náklady práce celkem,438.1231516769
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Přímé náklady celkem,323.2378407574
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,273.9655491311
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,49.2722916263
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,0.5043644847
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,110.5782497516
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.0481332689
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.2713409381
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-0.5167775238
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Náklady práce celkem,444.9276235297
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Přímé náklady celkem,329.0829904479
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,278.4393863425
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,50.6436041053
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,0.8306648673
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,112.3279191212
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.4473706555
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.8483938901
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-2.6097154522
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Náklady práce celkem,440.6471115135
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Přímé náklady celkem,322.7509263141
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,276.2210212155
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,46.5299050986
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,1.6917760965
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,111.3302889516
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.5695555781
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.295216105
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,0.0093484682
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Náklady práce celkem,443.7807061852
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Přímé náklady celkem,320.3059214367
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,278.3539678032
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,41.9519536335
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,7.3094488167
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,111.1451293232
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.4710345862
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.5584353089
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-0.0092632865
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Náklady práce celkem,528.5888726637
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Přímé náklady celkem,384.9522892544
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,333.812994049
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,51.1392952054
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,6.2478387926
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,131.2756162899
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.8875377026
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.2255610687
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,2.95555e-05
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Náklady práce celkem,447.8984761569
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Přímé náklady celkem,327.8259602729
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,293.236177997
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,34.5897822759
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,3.5109020387
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,113.0608431952
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.9086562151
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.4424139293
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-2.8502994943
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Náklady práce celkem,336.5009926523
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Přímé náklady celkem,249.3790407446
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,227.8700003523
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,21.5090403923
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,1.6375804375
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,83.2361165865
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,1.3501436412
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.1685585929
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-0.2704473503
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Náklady práce celkem,371.2460192081
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Přímé náklady celkem,273.9104897463
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,244.1657907548
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,29.7446989915
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,1.7538583184
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,94.5337335051
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,2.9321254734
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.783094204
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-3.6672820392
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Náklady práce celkem,377.0599256415
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Přímé náklady celkem,280.2683073882
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,249.0010500393
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,31.2672573489
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,1.5438801857
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,96.3223998936
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,2.9325316221
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.0599664495
Česko,2023,Q - Zdravotní a sociální péče,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-6.0671598978
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Náklady práce celkem,370.4730619327
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Přímé náklady celkem,277.4823204593
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,246.621382662
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,30.8609377973
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,1.7370235248
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,94.9182886544
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,3.3797577491
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.2721655626
Česko,2023,Q - Zdravotní a sociální péče,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-9.3164940174
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Náklady práce celkem,388.9179861448
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Přímé náklady celkem,286.592248492
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,254.380590656
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,32.211657836
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,1.3084187603
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,98.9029561314
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,4.1932953923
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.9564407192
Česko,2023,Q - Zdravotní a sociální péče,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-4.0353733504
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Náklady práce celkem,428.3522722018
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Přímé náklady celkem,310.2786187294
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,275.7845701816
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,34.4940485478
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,3.943968187
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,108.5698088911
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,4.6002255618
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.5093765907
Česko,2023,Q - Zdravotní a sociální péče,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,-1.5497257582
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Náklady práce celkem,490.9409094805
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Přímé náklady celkem,356.2457308034
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,317.613843004
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,38.6318877993
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,5.2756975567
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,125.7960301185
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,5.111487688
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,3.217751893
Česko,2023,Q - Zdravotní a sociální péče,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-4.7057885792
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Náklady práce celkem,530.5884427363
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Přímé náklady celkem,385.7896327981
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,346.024212702
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,39.7654200962
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,5.2380044729
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,132.8485210035
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,4.3697602826
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2.9057477647
Česko,2023,Q - Zdravotní a sociální péče,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-0.5632235855
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Náklady práce celkem,348.659127798
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Přímé náklady celkem,254.5003442519
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,229.3419124562
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Přímé náklady - náhrady mzdy,25.1584317957
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální požitky,2.4717903364
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,87.6416821813
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní ,2.92021297
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1.5088265424
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-0.3837284839
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Náklady práce celkem,264.4869773247
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Přímé náklady celkem,196.0382875362
Česko,2023,"R - Kulturní, zábavní a rekreační činnosti",1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,177.7824169173
