Území;Ukazatel;PRODCOM;Roky;value
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2021;3136.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2020;2766.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2019;2466.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2018;3204.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2017;2594.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2016;3003.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2015;1970.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2014;1680.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2013;1704.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2012;1595.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2011;1783.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2010;1646.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2009;1032.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2008;998.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2007;1147.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2006;1433.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2005;1390.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2004;1515.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2003;1931.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2002;1914.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2001;1870.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);2000;1929.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);1999;3293.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);1998;3475.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);1997;3692.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);1996;3744.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);1995;4021.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);1994;4113.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení pánské a chlapecké (tis. ks);1993;
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2022;409.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2021;450.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2020;431.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2019;429.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2018;395.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2017;493.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2016;588.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2015;502.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2014;376.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2013;375.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2012;331.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2011;291.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2010;204.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2009;184.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2008;244.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2007;213.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2006;262.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2005;303.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2004;289.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2003;246.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2002;218.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2001;214.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);2000;199.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);1999;735.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);1998;779.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);1997;637.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);1996;611.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);1995;560.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);1994;788.0
Česko;Produkce průmyslových výrobků;Pracovní oblečení dámské a dívčí (tis. ks);1993;
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2022;237.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2021;390.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2020;238.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2019;250.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2018;233.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2017;186.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2016;150.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2015;170.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2014;182.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2013;
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2012;282.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2011;267.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2010;207.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2009;360.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2008;257.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2007;601.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2006;337.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2005;331.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2004;487.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2003;1183.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2002;1134.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2001;1146.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);2000;926.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);1999;1041.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);1998;966.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);1997;1159.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);1996;1592.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);1995;1359.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);1994;1062.0
Česko;Produkce průmyslových výrobků;Oděvy pletené, háčkované (tis. ks);1993;995.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2022;1073.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2021;899.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2020;409.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2019;511.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2018;545.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2017;571.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2016;620.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2015;587.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2014;560.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2013;545.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2012;501.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2011;674.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2010;1221.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2009;1485.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2008;1734.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2007;2336.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2006;4497.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2005;5049.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2004;5641.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2003;5219.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2002;5567.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2001;5957.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);2000;5966.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);1999;5897.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);1998;6223.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);1997;5968.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);1996;7101.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);1995;7013.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);1994;7401.0
Česko;Produkce průmyslových výrobků;Oděvy nepletené, neháčkované (tis. ks);1993;8706.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2022;4010.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2021;4139.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2020;3235.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2019;3766.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2018;3785.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2017;3111.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2016;4279.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2015;2721.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2014;2660.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2013;
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2012;9126.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2011;6756.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2010;4878.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2009;4917.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2008;6459.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2007;9028.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2006;12422.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2005;19383.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2004;25199.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2003;23271.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2002;23529.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2001;23227.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);2000;19977.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);1999;20635.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);1998;18641.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);1997;17470.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);1996;19485.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);1995;18661.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);1994;21904.0
Česko;Produkce průmyslových výrobků;Prádlo osobní pletené, háčkované (tis. ks);1993;19140.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2022;849.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2021;1900.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2020;382.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2019;407.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2018;399.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2017;335.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2016;449.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2015;434.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2014;421.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2013;504.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2012;492.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2011;504.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2010;617.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2009;737.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2008;846.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2007;1504.0
Česko;Produkce průmyslových výrobků;Prádlo osobní nepletené, neháčkované (tis. ks);2006;2685.0
