Území;Institucionální sektor ;Právní forma;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2021;6.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2020;6.8463219228
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2019;7.9187817259
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2018;7.3766094421
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2017;6.5391205026
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2016;6.9128787879
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2015;6.3502673797
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2014;6.0836501901
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Vzdělávání;2013;5.549177191
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2022;3.17
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2021;3.21
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2020;3.276145282
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2019;3.7110858011
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2018;4.9234135667
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2017;4.0353492334
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2016;5.9864781807
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2015;5.7100631466
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2014;6.6796174537
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Zdravotní a sociální péče;2013;10.0033123551
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2022;7.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2021;6.85
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2020;7.8128950695
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2019;9.8827916889
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2018;8.9637453611
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2017;9.2039064812
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2016;8.8174982912
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2015;7.2017198137
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2014;6.4996368918
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Kulturní, zábavní a rekreační činnosti;2013;5.6697108067
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2022;7.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2021;8.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2020;10.3823437986
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2019;10.8933909
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2018;11.6612845353
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2017;12.1894409938
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2016;9.6866096866
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2015;10.3671706263
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2014;9.476534296
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra vzniků podniků (%);Osobní služby ;2013;10.0046533271
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2021;16273.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2020;13060.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2019;11437.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2018;12008.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2017;11900.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2016;12718.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2015;11364.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2014;13289.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Celkem;2013;11201.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2021;10.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2020;5.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2019;4.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2018;7.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2017;5.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2016;14.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2015;5.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2014;12.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Těžba a dobývání;2013;9.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2021;1257.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2020;986.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2019;821.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2018;912.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2017;901.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2016;963.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2015;1010.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2014;1226.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Zpracovatelský průmysl;2013;1072.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;16.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;16.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;10.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;14.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;20.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;11.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;14.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2014;17.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2013;19.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;162.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;155.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;129.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;141.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;181.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;162.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;119.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2014;176.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2013;100.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2021;1503.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2020;1107.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2019;948.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2018;1075.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2017;1163.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2016;1226.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2015;1202.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2014;1519.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Stavebnictví;2013;1027.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;4071.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;3253.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;3066.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;3360.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;3494.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;4120.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;3796.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2014;4296.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2013;3656.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2021;511.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2020;364.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2019;274.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2018;296.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2017;276.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2016;249.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2015;196.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2014;308.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Doprava a skladování;2013;258.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2021;877.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2020;910.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2019;752.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2018;762.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2017;720.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2016;703.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2015;553.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2014;600.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Ubytování, stravování a pohostinství;2013;488.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2021;853.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2020;632.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2019;484.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2018;500.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2017;477.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2016;426.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2015;331.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2014;381.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Informační a komunikační činnosti;2013;284.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2021;258.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2020;216.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2019;149.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2018;163.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2017;112.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2016;124.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2015;83.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2014;121.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Peněžní zprostředkování;2013;63.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2021;3028.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2020;2237.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2019;1906.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2018;1889.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2017;1894.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2016;2036.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2015;1709.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2014;2012.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Činnosti v oblasti nemovitostí;2013;2102.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2021;2371.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2020;2108.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2019;2034.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2018;2033.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2017;1843.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2016;1941.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2015;1683.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků;Profesní, vědecké a technické činnosti;2014;1859.0
