Území;Institucionální sektor ;Právní forma;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2017;898.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2016;970.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zpracovatelský průmysl;2015;987.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;52.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;41.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;37.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;45.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;52.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;34.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;44.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;145.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;114.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;136.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;118.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;127.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;140.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;130.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2021;1131.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2020;1041.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2019;960.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2018;928.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2017;1025.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2016;1187.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Stavebnictví;2015;1120.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;2422.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;2395.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;2384.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;2480.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;2701.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;3378.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;3091.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2021;429.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2020;381.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2019;365.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2018;317.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2017;290.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2016;267.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Doprava a skladování;2015;221.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2021;759.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2020;805.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2019;771.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2018;760.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2017;762.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2016;804.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Ubytování, stravování a pohostinství;2015;626.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2021;491.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2020;456.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2019;418.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2018;443.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2017;448.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2016;383.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2015;355.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2021;131.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2020;79.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2019;95.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2018;115.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2017;105.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2016;108.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2015;119.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2021;1457.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2020;1040.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2019;999.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2018;1027.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2017;1028.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2016;1453.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2015;1254.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2021;1588.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2020;1547.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2019;1650.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2018;1510.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2017;1450.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2016;1629.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2015;1330.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2021;567.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2020;522.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2019;374.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2018;384.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2017;396.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2016;388.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2015;345.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2021;136.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2020;122.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2019;96.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2018;146.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2017;148.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2016;113.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2015;119.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2021;138.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2020;105.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2019;89.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2018;76.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2017;92.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2016;59.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2015;64.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2021;160.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2020;160.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2019;101.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2018;120.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2017;123.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2016;109.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2015;127.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2021;149.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2020;145.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2019;108.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2018;109.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2017;71.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2016;137.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2015;116.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2021;5.71
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2020;5.37
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2019;5.17
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2018;5.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2017;5.55
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2016;6.47
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Celkem;2015;5.94
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2021;3.96
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2020;3.09
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2019;3.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2018;0.52
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2017;3.41
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2016;2.02
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2015;1.06
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2021;3.92
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2020;3.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2019;3.31
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2018;3.16
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2017;3.49
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2016;3.79
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2015;3.89
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;5.21
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;4.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Podniky právnických osob;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;3.91
