Území;Institucionální sektor ;Ukazatel;Odvětví ekonomické činnosti;Roky;value
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2021;533.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2020;528.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2019;487.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2018;528.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2017;542.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2016;503.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Informační a komunikační činnosti;2015;465.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2021;213.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2020;182.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2019;239.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2018;285.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2017;279.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2016;337.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Peněžní zprostředkování;2015;332.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2021;1523.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2020;1095.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2019;1115.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2018;1156.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2017;1169.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2016;1615.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Činnosti v oblasti nemovitostí;2015;1427.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2021;2350.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2020;2288.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2019;2460.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2018;2546.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2017;2511.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2016;2820.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Profesní, vědecké a technické činnosti;2015;2510.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2021;711.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2020;718.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2019;563.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2018;598.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2017;622.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2016;636.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Administrativní a podpůrné činnosti;2015;576.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2021;204.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2020;178.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2019;156.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2018;209.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2017;240.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2016;207.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Vzdělávání;2015;211.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2021;735.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2020;682.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2019;708.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2018;897.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2017;973.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2016;866.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Zdravotní a sociální péče;2015;1267.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2021;232.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2020;245.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2019;189.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2018;225.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2017;231.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2016;234.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Kulturní, zábavní a rekreační činnosti;2015;237.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2021;403.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2020;466.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2019;423.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2018;473.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2017;274.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2016;697.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Počet zaniklých podniků - zaměstnavatelů;Osobní služby ;2015;509.0
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2021;7.09
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2020;6.92
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2019;7.13
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2018;7.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2017;7.9
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2016;9.21
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Celkem;2015;8.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2021;3.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2020;3.65
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2019;2.78
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2018;2.27
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2017;3.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2016;2.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Těžba a dobývání;2015;1.43
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2021;5.69
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2020;5.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2019;5.6
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2018;6.21
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2017;6.17
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2016;6.65
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Zpracovatelský průmysl;2015;6.49
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2021;6.39
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2020;5.64
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2019;5.27
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2018;6.19
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2017;6.89
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2016;6.43
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Výroba a rozvod elektřiny, plynu, tepla a klimatizovaného vzduchu;2015;6.36
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2021;8.32
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2020;6.59
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2019;7.78
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2018;6.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2017;6.72
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2016;8.01
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Zásobování vodou; činnosti související s odpadními vodami, odpady a sanacemi";2015;7.21
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2021;6.81
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2020;6.59
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2019;6.97
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2018;7.08
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2017;7.74
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2016;8.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Stavebnictví;2015;8.42
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2021;6.56
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2020;6.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2019;6.98
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2018;7.66
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2017;8.02
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2016;9.47
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);"Velkoobchod a maloobchod; opravy a údržba motorových vozidel";2015;8.47
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2021;7.22
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2020;6.92
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2019;7.31
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2018;7.55
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2017;6.93
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2016;7.67
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Doprava a skladování;2015;7.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2021;9.7
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2020;10.42
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2019;10.77
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2018;11.58
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2017;12.44
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2016;15.95
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Ubytování, stravování a pohostinství;2015;12.32
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2021;6.29
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2020;6.38
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2019;5.91
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2018;6.54
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2017;6.88
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2016;6.68
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Informační a komunikační činnosti;2015;6.86
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2021;9.78
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2020;8.23
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2019;10.15
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2018;11.37
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2017;11.25
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2016;12.3
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Peněžní zprostředkování;2015;11.87
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2021;9.73
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2020;9.05
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2019;9.11
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2018;9.49
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2017;9.56
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2016;12.24
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Činnosti v oblasti nemovitostí;2015;10.57
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2022;
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2021;7.66
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2020;7.37
Česko;Nefinanční podniky, finanční instituce, zaměstnavatelé a OSVČ;Míra zániků podniků - zaměstnavatelů (%);Profesní, vědecké a technické činnosti;2019;7.78
