Stát,Roky,Odvětví ekonomické činnosti,Velkost zpravodajské jednotky,Ukazatel,value
Česko,2023,N - Administrativní a podpůrné činnosti,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,586.0350922745
Česko,2023,N - Administrativní a podpůrné činnosti,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,366.7953635383
Česko,2023,N - Administrativní a podpůrné činnosti,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-1249.2241538728
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Náklady práce celkem,52075.9722465208
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Přímé náklady celkem,37607.424364673
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,33133.6495960763
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,4473.7747685967
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,470.3908616082
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,12825.5330959711
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,831.8606182546
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,344.1222384223
Česko,2023,N - Administrativní a podpůrné činnosti,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-3.3589324085
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Náklady práce celkem,65593.5728423909
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Přímé náklady celkem,46034.9150786432
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,41040.5961743069
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,4994.3189043362
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,1328.4118536089
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15929.6905201563
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,756.3773560233
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1741.5621961324
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-197.3841621732
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Náklady práce celkem,44946.4787845349
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Přímé náklady celkem,32985.2872533412
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,29516.9601700025
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,3468.3270833387
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,142.4833936019
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,11466.4572171493
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,411.7024652582
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,417.2390327064
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-476.6905775222
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Náklady práce celkem,45783.0032998078
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Přímé náklady celkem,33581.8513225837
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,30067.1965974174
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,3514.6547251662
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,144.8868178431
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,11676.4665240749
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,427.3291957757
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,411.2563094567
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-458.7868699263
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Náklady práce celkem,67089.8704369631
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Přímé náklady celkem,46978.5368798331
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,41873.1525883844
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Přímé náklady - náhrady mzdy,5105.3842914487
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Nepřímé náklady - sociální požitky,1415.7597745861
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16252.2443719005
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,781.3048823965
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,1839.369876817
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 a více zaměstnanců,Nepřímé náklady - daně a dotace,-177.3453485701
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Náklady práce celkem,49901.1870318881
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Přímé náklady celkem,36592.9825572175
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,32687.6997121436
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,3905.2828450739
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,156.4496842239
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,12744.0316664064
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,457.3621839164
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,436.2542217813
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-485.8932816574
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Náklady práce celkem,53439.9710619336
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Přímé náklady celkem,39144.1237343711
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,34690.9958284206
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,4453.1279059505
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,308.6572390073
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13566.5843735757
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,505.9780686301
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,449.1428123622
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-534.5151660128
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Náklady práce celkem,59039.0047933365
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Přímé náklady celkem,43339.1973125884
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,38277.8399863796
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,5061.3573262088
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,351.4991340175
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15018.544711614
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,567.4888957379
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,451.4085337105
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-689.1337943318
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Náklady práce celkem,65826.1844526219
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Přímé náklady celkem,47299.3106664622
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,41743.1961054891
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,5556.1145609731
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,1449.3221660022
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16171.684938158
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,810.8772871307
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,461.3168251048
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,-366.3274302361
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Náklady práce celkem,68937.4643644774
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Přímé náklady celkem,49475.6414394062
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,43602.1327524071
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,5873.5086869991
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,1301.2801893389
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,17077.8279812813
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,807.6784465602
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,552.4043892206
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-277.3680813297
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Náklady práce celkem,69911.2296375763
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Přímé náklady celkem,48067.334663752
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,43055.3719500824
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,5011.9627136697
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,1724.5538194745
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16654.7871041668
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,838.2118557226
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,2643.2040981511
Česko,2023,O - Veřejná správa a obrana; povinné sociální zabezpečení,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,-16.8619036908
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Náklady práce celkem,59422.6769795771
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Přímé náklady celkem,43799.1375561863
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,37330.5879137642
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,6468.5496424221
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,180.6776787218
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,14953.1603967896
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,432.8282339692
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,201.1254775533
Česko,2023,P - Vzdělávání,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-144.2523636431
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Náklady práce celkem,46523.7906669814
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Přímé náklady celkem,34561.7766002444
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,29867.4930511075
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,4694.2835491369
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,35.5191024138
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,11690.375386223
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,352.4415373572
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,154.1762189158
Česko,2023,P - Vzdělávání,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-270.4981781728
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Náklady práce celkem,51215.1159660274
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Přímé náklady celkem,37947.4982023934
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,32422.2620656603
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Přímé náklady - náhrady mzdy,5525.2361367331
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - sociální požitky,53.712665565
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,12897.2505984315
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,385.0179390191
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,166.2897259341
Česko,2023,P - Vzdělávání,10 až 19 zaměstnanců,Nepřímé náklady - daně a dotace,-234.6531653156
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Náklady práce celkem,60583.4185280278
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Přímé náklady celkem,44628.2052944311
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,38015.5143381161
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Přímé náklady - náhrady mzdy,6612.690956315
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Nepřímé náklady - sociální požitky,196.6328498786
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15245.0822479244
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,439.7828402614
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,205.7651629068
Česko,2023,P - Vzdělávání,20 a více zaměstnanců,Nepřímé náklady - daně a dotace,-132.0498673744
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Náklady práce celkem,55188.9065528135
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Přímé náklady celkem,40790.8177084701
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,34748.4345385209
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Přímé náklady - náhrady mzdy,6042.3831699492
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - sociální požitky,68.6280221596
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,13909.2990186065
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,400.1764642806
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,170.6924650382
Česko,2023,P - Vzdělávání,20 až 49 zaměstnanců,Nepřímé náklady - daně a dotace,-150.7071257416
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Náklady práce celkem,59662.861865115
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Přímé náklady celkem,44017.3808885748
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,37307.5356059302
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Přímé náklady - náhrady mzdy,6709.8452826445
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - sociální požitky,68.6660987291
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15058.4172831557
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,415.1515252004
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,173.0940193476
Česko,2023,P - Vzdělávání,50 až 99 zaměstnanců,Nepřímé náklady - daně a dotace,-69.8479498927
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Náklady práce celkem,59747.6027623966
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Přímé náklady celkem,44191.2800817762
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,37390.5466442638
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Přímé náklady - náhrady mzdy,6800.7334375124
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - sociální požitky,111.5467645729
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15084.0811579136
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,462.9296757937
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,248.2136413086
Česko,2023,P - Vzdělávání,100 až 249 zaměstnanců,Nepřímé náklady - daně a dotace,-350.4485589684
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Náklady práce celkem,60740.2650456372
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Přímé náklady celkem,44489.0623263306
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,38075.2252798814
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Přímé náklady - náhrady mzdy,6413.8370464492
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - sociální požitky,233.2000501441
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,15346.1377184582
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,492.0394262069
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,178.5369005115
Česko,2023,P - Vzdělávání,250 až 499 zaměstnanců,Nepřímé náklady - daně a dotace,1.2886239858
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Náklady práce celkem,64456.5498152183
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Přímé náklady celkem,46522.5601145786
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,40429.2844233755
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Přímé náklady - náhrady mzdy,6093.2756912032
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - sociální požitky,1061.6546533224
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16143.1794241872
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,504.1474552596
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,226.3536060136
Česko,2023,P - Vzdělávání,500 až 999 zaměstnanců,Nepřímé náklady - daně a dotace,-1.3454381432
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Náklady práce celkem,74911.4873947531
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Přímé náklady celkem,54555.3454781314
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Přímé náklady - mzdy za vykonanou práci,47307.896910305
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Přímé náklady - náhrady mzdy,7247.4485678264
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - sociální požitky,885.4422050079
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,18604.3486412908
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,550.940904485
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - personální náklady/výdaje,315.4059772462
Česko,2023,P - Vzdělávání,1 000 a více zaměstnanců,Nepřímé náklady - daně a dotace,0.0041885917
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Náklady práce celkem,63915.2809830023
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Přímé náklady celkem,46773.2702155275
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Přímé náklady - mzdy za vykonanou práci,41835.1068322393
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Přímé náklady - náhrady mzdy,4938.1633832883
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - sociální požitky,523.3089107866
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,16117.7148065266
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,559.0617102812
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - personální náklady/výdaje,347.7593965837
Česko,2023,Q - Zdravotní a sociální péče,Celkem zaměstnanců,Nepřímé náklady - daně a dotace,-405.8340567033
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Náklady práce celkem,47753.1988583571
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Přímé náklady celkem,35357.2894598375
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Přímé náklady - mzdy za vykonanou práci,32273.5968283671
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Přímé náklady - náhrady mzdy,3083.6926314704
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - sociální požitky,404.1752754706
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - platby zákonného pojistného,11663.5678337716
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - sociální náklady/výdaje - ostatní,205.8359979916
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - personální náklady/výdaje,160.1504924111
Česko,2023,Q - Zdravotní a sociální péče,1 až 9 zaměstnanců,Nepřímé náklady - daně a dotace,-37.8202011254
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Náklady práce celkem,53495.8160022414
Česko,2023,Q - Zdravotní a sociální péče,10 až 19 zaměstnanců,Přímé náklady celkem,39416.1089308479
